Options:
Model:                           Continuous: Directional
Tree File Name:                  tree.nex
Data File Name:                  data.txt
Log File Name:                   data.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2656037207
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   100
Iterations:                      1000000
Burn in:                         500000
MCMC ML Start:                   False
Schedule File:                   data.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Tags:	1
Estimating values for taxa and Sites
	data           1 
Restrictions:
    Alpha-1                      None
    Beta-1                       None
Prior Information:
    Priors
        Alpha-1 - uniform -0.07 0.81 
        Beta-1 - uniform -0.07 0.81 
        AncState-1 - uniform -100.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       212
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Beta 1	Sigma^2 1 	Est Ancestral_value - 1	
581800	-191.830486	1	0.120800020465	0.482092556305	4.600775125291	0.119872881424	
581900	-190.475587	1	0.117076967450	-0.027040894071	4.542341963015	0.117113611954	
582000	-191.286289	1	0.115432675010	0.436612142249	4.577215593057	0.114792295708	
582100	-190.898279	1	0.111563208702	0.309656726475	4.560491437999	0.111983639513	
582200	-190.763198	1	0.109224970218	0.357004036777	4.554683501204	0.109117284151	
582300	-191.290394	1	0.106817582687	0.694413446602	4.577392850188	0.106500016327	
582400	-190.956075	1	0.105100455688	0.044931573870	4.562978727862	0.104462908449	
582500	-190.570909	1	0.106436728194	0.043920256184	4.546428563720	0.106199628817	
582600	-190.799983	1	0.105651589645	0.273279693913	4.556264364122	0.105994774772	
582700	-193.106462	1	0.107424974650	0.343087188564	4.656491694159	0.105947561865	
582800	-191.669663	1	0.106199854694	0.148259589567	4.593800158676	0.107201307034	
582900	-190.635334	1	0.106114773578	0.186068537080	4.549192666852	0.105934493277	
583000	-191.241605	1	0.104037444892	0.322390902973	4.575286509959	0.103344666986	
583100	-190.670806	1	0.104195002103	0.136822777615	4.550715253191	0.103884412945	
583200	-190.920718	1	0.102743243940	0.312876510245	4.561456966938	0.103185012267	
583300	-191.742389	1	0.099120967815	0.709356452172	4.596953033092	0.098416072827	
583400	-190.771327	1	0.104647086108	0.323251253145	4.555032786693	0.104870289813	
583500	-191.896686	1	0.107247258180	0.793394207852	4.603649343943	0.107962566844	
583600	-190.718849	1	0.103810737991	-0.010421250355	4.552778260471	0.104273736196	
583700	-191.486583	1	0.104462054215	-0.020226161901	4.585872736624	0.105421169214	
583800	-190.852031	1	0.103851498395	0.442562208863	4.558502144857	0.103946955621	
583900	-191.128675	1	0.105933599171	0.650833161771	4.570414681413	0.105819646323	
584000	-192.012007	1	0.105617570209	0.423992937713	4.608660535992	0.104572948998	
584100	-190.687957	1	0.103863896899	0.089204566814	4.551451624833	0.103490498495	
584200	-192.815885	1	0.101099079265	0.230463198778	4.643744360808	0.102515271545	
584300	-191.366705	1	0.102246268979	0.763204984484	4.580689359955	0.102515758353	
584400	-191.835005	1	0.105704817027	0.573106718328	4.600971275432	0.104832671492	
584500	-190.501049	1	0.100977072553	0.026796567423	4.543433233338	0.100966753064	
584600	-190.910119	1	0.098435340066	0.495306520448	4.561000899907	0.098513605897	
584700	-191.466692	1	0.095374645909	0.021479993913	4.585012267915	0.094434807975	
584800	-190.768282	1	0.097207530269	0.190042750870	4.554901963346	0.097595858447	
584900	-190.927121	1	0.097195717763	0.007907923781	4.561732519292	0.096566568848	
585000	-190.950128	1	0.100572828201	0.043402692649	4.562722712163	0.099939325482	
585100	-190.749530	1	0.100856440468	0.144855777121	4.554096224716	0.101260316920	
585200	-191.022457	1	0.100945842480	0.118454987850	4.565837170041	0.100291763398	
585300	-190.480501	1	0.099499587237	-0.033069109672	4.542552568793	0.099424624262	
585400	-190.863952	1	0.099037301573	0.459685649572	4.559014834940	0.098985291150	
585500	-190.660733	1	0.101053698376	0.070505973683	4.550282837525	0.101406252592	
585600	-191.173642	1	0.102061231011	0.618743951676	4.572353945919	0.102373448945	
585700	-190.876706	1	0.100140952421	-0.049505122883	4.559563401586	0.100750984333	
585800	-190.653990	1	0.100516457642	0.163571198435	4.549993393267	0.100770055004	
585900	-190.898437	1	0.101713636297	0.120893847634	4.560498259758	0.101153944356	
586000	-190.839733	1	0.105376123952	0.418199264071	4.557973300663	0.105526697835	
586100	-191.760810	1	0.104868654902	-0.021067299549	4.597751946348	0.103786005882	
586200	-190.948925	1	0.098758722261	0.094997385471	4.562670954891	0.098147350839	
586300	-191.298277	1	0.095991139588	0.414205642484	4.577733275735	0.096659669985	
586400	-190.807195	1	0.096199593671	0.015354582170	4.556574392637	0.095667447610	
586500	-190.857525	1	0.098940015493	0.298944563755	4.558738404159	0.099326767436	
586600	-190.802530	1	0.099983421092	0.198790026617	4.556373859190	0.099563921988	
586700	-191.133629	1	0.106427730742	0.292550429436	4.570628281307	0.105790206896	
586800	-191.249077	1	0.106508920153	0.729670461161	4.575609020661	0.106395676635	
586900	-191.079198	1	0.106796892083	0.275450453889	4.568281892681	0.107405786705	
587000	-190.893880	1	0.104654540277	-0.059717042249	4.560302212765	0.105280601696	
587100	-190.669235	1	0.101634082889	0.269749016541	4.550647841440	0.101592790905	
587200	-191.921828	1	0.100214288173	0.273511754189	4.604741414537	0.099144010290	
587300	-190.897980	1	0.093573555642	0.399645776123	4.560478596146	0.093883024030	
587400	-190.834658	1	0.093316474538	0.411342016652	4.557755082043	0.093153620289	
587500	-190.487574	1	0.093551985995	-0.064128368931	4.542855690093	0.093404885393	
587600	-191.186472	1	0.093750536012	0.608136357434	4.572907398170	0.093397117154	
587700	-193.687866	1	0.096413162750	0.436053394027	4.682102462805	0.094789227295	
587800	-191.147909	1	0.093554292514	0.083901949255	4.571244081930	0.094303361143	
587900	-191.200789	1	0.093724816766	0.559181564216	4.573525080068	0.094170524866	
588000	-190.753773	1	0.098209847026	0.357914920756	4.554278558894	0.098267554763	
588100	-191.371687	1	0.096204968138	0.020673379344	4.580904680172	0.097097535063	
588200	-191.074725	1	0.098470113037	0.252637129850	4.568089109648	0.097849672513	
588300	-192.155514	1	0.097984661922	0.330177247067	4.614904168429	0.099130797827	
588400	-191.242719	1	0.103095396301	0.726592072950	4.575334579511	0.102982979423	
588500	-191.491673	1	0.101363820941	0.759544756432	4.586092922216	0.100924660899	
588600	-191.347536	1	0.104629614464	0.787007313341	4.579861076872	0.104764122458	
588700	-191.113759	1	0.102254501742	0.249535139258	4.569771581102	0.101604212923	
588800	-190.862479	1	0.102295340975	0.171814010440	4.558951495366	0.102794243806	
588900	-190.624331	1	0.099577856986	-0.013091043924	4.548720457321	0.099218926362	
589000	-191.124184	1	0.098515315275	0.260381492327	4.570221057550	0.097864057128	
589100	-190.571705	1	0.100834041047	-0.010609579169	4.546462719644	0.101117161413	
589200	-191.535254	1	0.103261104099	0.725725459929	4.587978844700	0.103792127516	
589300	-193.647216	1	0.105393962172	0.125051975164	4.680307250978	0.107082448008	
589400	-190.971052	1	0.108339252182	-0.008120047771	4.563623500352	0.107672961500	
589500	-190.538943	1	0.109238713763	0.093188125620	4.545057741883	0.109193437863	
589600	-190.939455	1	0.109518040039	0.315049484501	4.562263316320	0.109976132150	
589700	-191.248053	1	0.108846727196	0.582497890663	4.575564812666	0.108388835534	
589800	-190.715472	1	0.108159660938	0.295149676226	4.552633243620	0.108009040424	
589900	-190.996817	1	0.107724526587	0.550693885345	4.564732871546	0.107585944883	
590000	-191.408215	1	0.113150432987	0.800119733118	4.582483550231	0.113374329952	
590100	-190.711794	1	0.113929868034	0.281992261275	4.552475252420	0.113757104593	
590200	-191.377735	1	0.115014058502	-0.023637757755	4.581166059758	0.114106951905	
590300	-193.578310	1	0.116584351223	0.283470721279	4.677265778582	0.118219621569	
590400	-191.081754	1	0.122605027764	0.592704271394	4.568392017804	0.122402137954	
590500	-191.816524	1	0.121831744718	0.515689980804	4.600169200005	0.120932627580	
590600	-191.631015	1	0.122292843984	0.216191300354	4.592125549171	0.121333097412	
590700	-191.225654	1	0.121564903613	0.211899029388	4.574598057592	0.120821468150	
590800	-191.008221	1	0.118944129089	0.570844041652	4.565224015666	0.118992795480	
590900	-190.586083	1	0.117161493992	0.166601847078	4.547079440970	0.117189379111	
591000	-191.139250	1	0.117338149019	0.425582253087	4.570870669472	0.117873660414	
591100	-191.389655	1	0.117494758638	0.784875658645	4.581681247682	0.117260401754	
591200	-192.328990	1	0.119778824047	0.660828393577	4.622462957540	0.118730707389	
591300	-191.017349	1	0.118658991602	0.576329584264	4.565617136431	0.118722102821	
591400	-190.779585	1	0.117828591774	0.383785678848	4.555387671917	0.117817555529	
591500	-191.176013	1	0.117087039622	0.204058316958	4.572456196964	0.117803352767	
591600	-190.604362	1	0.121807777175	0.182818165623	4.547863644691	0.121727296565	
591700	-190.519918	1	0.119826823613	0.052517075178	4.544242077037	0.119744454852	
591800	-190.980474	1	0.120439416931	-0.062299656129	4.564029157803	0.121128079727	
591900	-190.583853	1	0.114928319089	-0.024203474277	4.546983789656	0.114614657660	
592000	-191.542627	1	0.114184504027	0.145845435786	4.588298001620	0.115126820610	
592100	-192.027973	1	0.110827837489	0.264384274797	4.609354773626	0.111945946760	
592200	-190.551859	1	0.110264918775	0.111285947277	4.545611595568	0.110204456412	
592300	-192.378814	1	0.108610456301	0.628021554739	4.624636163160	0.109702282288	
592400	-190.880749	1	0.113000211693	0.209886295534	4.559737301508	0.112511000228	
592500	-191.830298	1	0.112215560173	0.374116494630	4.600766965868	0.111229608748	
592600	-190.948402	1	0.112321331474	0.264019069740	4.562648434329	0.111811312957	
592700	-192.651390	1	0.112702465515	0.719719494450	4.636543625439	0.111554966850	
592800	-190.717093	1	0.112193167426	0.114731585941	4.552702876652	0.111803202665	
592900	-190.539578	1	0.117579658434	0.009018647786	4.545084973150	0.117368053255	
593000	-191.134174	1	0.118867772555	0.418475200065	4.570651808185	0.119405504033	
593100	-192.086588	1	0.114494906598	0.625518152419	4.611904308735	0.115456027152	
593200	-192.590572	1	0.114739729130	0.798850973609	4.633884138457	0.115808045184	
593300	-190.763428	1	0.112635451006	0.291832380826	4.554693403853	0.112373132436	
593400	-191.118580	1	0.113694659012	0.021332271587	4.569979454293	0.112941874235	
593500	-191.233035	1	0.117720023904	0.719389079288	4.574916604559	0.117624419960	
593600	-191.275188	1	0.116683460467	0.722650863439	4.576736253022	0.116475267747	
593700	-190.768439	1	0.115391649844	0.303866326169	4.554908688047	0.115140634953	
593800	-191.434322	1	0.111884092629	0.736750813216	4.583612329580	0.111471501350	
593900	-191.313263	1	0.112569554091	0.180592844968	4.578380536735	0.113378899779	
594000	-191.593803	1	0.114601231946	0.096723644386	4.590513718349	0.113619379325	
594100	-192.329825	1	0.117309999855	0.635706634184	4.622499341089	0.116245170667	
594200	-192.122539	1	0.118549206657	0.377295780398	4.613468742566	0.117436769515	
594300	-190.564693	1	0.116693130959	-0.027266043515	4.546161959962	0.116406136422	
594400	-190.530790	1	0.117905001109	0.030103780691	4.544708188241	0.118070289020	
594500	-190.901445	1	0.117821501303	0.489040999728	4.560627663555	0.117859165641	
594600	-191.254302	1	0.118016117427	0.604490799579	4.575834566728	0.117585818502	
594700	-191.825502	1	0.117682379826	0.529003500800	4.600558829795	0.118578076007	
594800	-192.457393	1	0.119881005772	0.351877453378	4.628065769083	0.121134369669	
594900	-190.741110	1	0.122310061202	0.345877752508	4.553734504138	0.122325876943	
595000	-191.066861	1	0.121332864577	0.335767111279	4.567750219125	0.121886695946	
595100	-192.530616	1	0.120288562601	0.442727456027	4.631263860576	0.119044130679	
595200	-191.110500	1	0.118171006039	0.115079820318	4.569631095436	0.118885851320	
595300	-191.138455	1	0.120409257142	0.638717323805	4.570836396648	0.120593199335	
595400	-192.866077	1	0.121551256672	0.562011591736	4.645943723372	0.120238372422	
595500	-191.468960	1	0.117312199336	0.279539008078	4.585110385689	0.116461636507	
595600	-190.757715	1	0.115354195262	0.278205653843	4.554447901904	0.115080940436	
595700	-190.601314	1	0.113058502142	0.111446842112	4.547732877076	0.112837922124	
595800	-191.883165	1	0.113128529242	0.405053107003	4.603062168155	0.114123858234	
595900	-191.302856	1	0.114651861771	0.764687331208	4.577931057211	0.114566524735	
596000	-191.104554	1	0.113415799764	0.620632715119	4.569374779668	0.113246466946	
596100	-190.495357	1	0.113228203686	-0.038038115552	4.543189259993	0.113379582086	
596200	-191.542661	1	0.114514259927	0.250385741550	4.588299477611	0.115416807963	
596300	-191.296637	1	0.115677485858	0.614810926678	4.577662469462	0.115217856707	
596400	-191.120571	1	0.114140396934	0.193275185831	4.570065273348	0.113454834262	
596500	-192.923974	1	0.111701657452	0.807727067025	4.648482031292	0.110502589440	
596600	-190.754454	1	0.109719752007	-0.010970362116	4.554307816820	0.110217518958	
596700	-191.123357	1	0.107840095073	0.125429869529	4.570185400505	0.108558603218	
596800	-191.072301	1	0.107015769221	0.507753365850	4.567984630508	0.106643688281	
596900	-190.835921	1	0.102354053054	0.061603073160	4.557809395915	0.101816963766	
597000	-191.455758	1	0.104472147286	0.778112437827	4.584539348014	0.104110439227	
597100	-190.646110	1	0.103040162777	0.121002837051	4.549655156105	0.103328958205	
597200	-190.520546	1	0.106872800668	0.012899403792	4.544268998427	0.107029739890	
597300	-191.477712	1	0.105582579921	0.299756874117	4.585488975047	0.106428512560	
597400	-192.094347	1	0.106845412185	0.774606430687	4.612241933505	0.105995419598	
597500	-190.809478	1	0.104732445931	0.392887698700	4.556672543363	0.104590155378	
597600	-191.845853	1	0.102185530726	0.533374823824	4.601442170536	0.103090691488	
597700	-191.291683	1	0.103903963377	0.350662807705	4.577448527011	0.103196463651	
597800	-190.771717	1	0.101155864801	0.349988452439	4.555049557281	0.101319091694	
597900	-192.421130	1	0.102472258145	0.479447625311	4.626482731189	0.101284406068	
598000	-191.205362	1	0.100206848002	0.267823726845	4.573722394146	0.099505105756	
598100	-191.665301	1	0.098154189208	0.104541708522	4.593611103457	0.099166329247	
598200	-190.574798	1	0.099288670577	0.144216673255	4.546595389529	0.099222169813	
598300	-191.161088	1	0.101497230668	0.366773357979	4.571812431776	0.100891875394	
598400	-192.307018	1	0.101913064513	0.338110688961	4.621504862578	0.100710550746	
598500	-193.481994	1	0.096265392487	0.666337430672	4.673017770976	0.094792324524	
598600	-191.292968	1	0.097258811339	0.575349298177	4.577504028007	0.096746513695	
598700	-191.016039	1	0.094349715682	0.188579465962	4.565560703921	0.093735156525	
598800	-191.823786	1	0.093361057646	0.630618684592	4.600484356259	0.094186185313	
598900	-190.845419	1	0.094649031312	0.428821146172	4.558217781474	0.094512672384	
599000	-190.808890	1	0.094122450582	0.414282575845	4.556647267542	0.094117782148	
599100	-192.150575	1	0.095500830441	0.148916194228	4.614689144049	0.096702911720	
599200	-191.427104	1	0.098277441846	0.320842398743	4.583300201745	0.099084736930	
599300	-192.152335	1	0.100249469241	0.567563564536	4.614765749501	0.099219345240	
599400	-190.478499	1	0.100342222725	-0.044687088623	4.542466751052	0.100432035803	
599500	-191.883284	1	0.098194766190	0.782999494202	4.603067327326	0.098914971695	
599600	-190.931567	1	0.100820223030	0.517367901427	4.561923838927	0.100836721754	
599700	-191.894595	1	0.103736791036	0.279841786365	4.603558558369	0.104792847987	
599800	-191.016511	1	0.102659762217	0.560539759915	4.565581057729	0.102496966894	
599900	-191.049440	1	0.101226771573	0.421567318460	4.566999586781	0.100767237706	
600000	-191.463917	1	0.100344519474	-0.004271360722	4.584892238935	0.101289111593	
600100	-190.976252	1	0.105709325734	0.548925858266	4.563847375001	0.105764416008	
600200	-192.946434	1	0.111355279252	0.736575134420	4.649467090355	0.112607095231	
600300	-191.559452	1	0.108354548192	0.027594054535	4.589026320401	0.109337964986	
600400	-190.565939	1	0.105744089636	0.042204142147	4.546215423888	0.105515069941	
600500	-192.142477	1	0.108053319394	0.796952138003	4.614336621919	0.107197649381	
600600	-191.823095	1	0.106913579189	0.236517147185	4.600454357436	0.105872869397	
600700	-192.513650	1	0.108297510409	0.028642138315	4.630522655994	0.106938711985	
600800	-191.083596	1	0.108680057761	0.468871945800	4.568471425563	0.109117895121	
600900	-191.603954	1	0.110086652793	0.443117279713	4.590953373100	0.110920649949	
601000	-190.724691	1	0.111538979138	-0.059558948103	4.553029207476	0.111050292085	
601100	-191.077382	1	0.109969748019	0.615471056244	4.568203598124	0.110077168703	
601200	-190.907489	1	0.111167003629	0.489325197054	4.560887709632	0.111077928171	
601300	-190.873782	1	0.111675093828	0.444680215472	4.559437628600	0.111515645977	
601400	-191.626478	1	0.111292999012	0.795831530072	4.591929003926	0.110785403855	
601500	-190.628129	1	0.109471241336	-0.061933494638	4.548883446952	0.109082154156	
601600	-190.986003	1	0.108458864137	0.251351112320	4.564267201599	0.107906998432	
601700	-192.099919	1	0.106823921316	0.747799536666	4.612484382864	0.107700304347	
601800	-192.438732	1	0.108633370374	0.491849826213	4.627251052203	0.107444921459	
601900	-191.328989	1	0.112303699023	-0.057031561063	4.579059794250	0.111414916115	
602000	-190.720488	1	0.113970770489	0.317400578775	4.552848658034	0.114059130866	
602100	-192.069689	1	0.116749044950	0.005201605720	4.611169133696	0.117952093609	
602200	-192.709910	1	0.118715255029	0.581341727574	4.639104044898	0.117468061089	
602300	-191.209501	1	0.121567681377	0.388564866435	4.573901001002	0.120945279884	
602400	-193.187218	1	0.117030235158	0.641562945118	4.660040578659	0.118416720871	
602500	-191.622932	1	0.114134465626	0.059908428148	4.591775373174	0.115139636415	
602600	-191.182275	1	0.116043995993	0.141139396289	4.572726321898	0.116792871354	
602700	-191.238231	1	0.113260977861	0.595861415526	4.575140867531	0.112833489889	
602800	-191.028155	1	0.113837944292	0.524777926250	4.566082620717	0.113560337164	
602900	-191.304478	1	0.113234325817	0.570338980946	4.578001073924	0.113759082743	
603000	-190.953297	1	0.112990426335	0.175235559417	4.562859150341	0.112416369730	
603100	-191.284952	1	0.111689564961	0.516017344294	4.577157882600	0.112257520893	
603200	-191.141795	1	0.115633092708	0.035708439420	4.570980423024	0.116395630742	
603300	-191.032606	1	0.117254196182	0.042631375805	4.566274336912	0.117945953248	
603400	-190.718796	1	0.118970939731	0.000457981502	4.552775997480	0.118510880646	
603500	-190.949863	1	0.118715839789	0.072986267965	4.562711300075	0.118093145547	
603600	-190.498582	1	0.115068592372	0.011542365665	4.543327469535	0.115147042046	
603700	-191.153135	1	0.115533739893	0.639795464572	4.571469450241	0.115316410978	
603800	-190.781816	1	0.117603711702	0.083171713303	4.555483557222	0.118082284208	
603900	-191.839439	1	0.118138499291	0.125198179277	4.601163746823	0.117055243737	
604000	-191.030234	1	0.116876969148	0.588769131805	4.566172167496	0.116851480899	
604100	-192.056425	1	0.120472181491	0.798856988408	4.610592173247	0.119669126585	
604200	-191.177184	1	0.120100227292	0.095428163971	4.572506747878	0.120863975033	
604300	-191.001623	1	0.118885662340	0.387372962881	4.564939867148	0.118439607953	
604400	-190.631847	1	0.120361870110	0.128472947114	4.549043027878	0.120619936046	
604500	-190.717708	1	0.121117898837	0.217545427547	4.552729253730	0.121409467829	
604600	-190.732467	1	0.125986340650	-0.029814185921	4.553363237656	0.126473330140	
604700	-190.669331	1	0.128937004687	0.216672539948	4.550651961870	0.128733777389	
604800	-191.099412	1	0.123401159096	0.591214678999	4.569153120260	0.123644102134	
604900	-190.866185	1	0.128523107688	0.435185079833	4.559110884988	0.128363365480	
605000	-191.690305	1	0.128491587303	0.583112517226	4.594694833094	0.127711066141	
605100	-191.988350	1	0.130919961455	0.546226992878	4.607632089142	0.131883557182	
605200	-191.199643	1	0.128571391579	0.329488638541	4.573475661486	0.127913460481	
605300	-191.004953	1	0.125243076501	0.358153653195	4.565083269699	0.124764464664	
605400	-190.462098	1	0.124378096293	-0.062220757711	4.541763967178	0.124325323226	
605500	-191.738783	1	0.125775919561	0.739089543053	4.596796639633	0.126440294911	
605600	-190.565802	1	0.125639349578	0.138604331393	4.546209538705	0.125619959709	
605700	-192.305348	1	0.127852990998	0.103952692792	4.621432058463	0.126581794472	
605800	-191.470641	1	0.126888179152	0.241174664844	4.585183078809	0.126019309281	
605900	-190.566036	1	0.126282117841	0.139421839685	4.546219555728	0.126272927069	
606000	-190.664407	1	0.126631652132	0.207085442455	4.550440560738	0.126841235844	
606100	-192.380752	1	0.128169248479	0.467235097860	4.624720739566	0.126993622967	
606200	-190.999468	1	0.124284476256	0.165300255108	4.564847058789	0.123669424146	
606300	-191.068729	1	0.120915626321	0.310471855119	4.567830693001	0.121490815859	
606400	-190.896701	1	0.122516141360	0.224569393430	4.560423577813	0.123008985531	
606500	-190.914972	1	0.124030508534	0.424994583167	4.561209688517	0.124315870761	
606600	-190.560841	1	0.122203016085	0.042639108782	4.545996763472	0.122424446172	
606700	-190.820092	1	0.117424426223	0.182060674547	4.557128813293	0.117875510467	
606800	-191.906761	1	0.114663182161	0.512912027002	4.604086931586	0.113716477703	
606900	-191.067140	1	0.119362986984	0.098061885168	4.567762230996	0.120056682414	
607000	-191.498202	1	0.120160296483	0.234496250516	4.586375418592	0.121046712205	
607100	-192.197334	1	0.119139431557	0.747317785137	4.616725230730	0.118215356308	
607200	-191.342693	1	0.121889982791	0.791451317672	4.579651858946	0.121884077357	
607300	-190.638357	1	0.124947725661	0.146842547124	4.549322392109	0.125195061762	
607400	-192.225961	1	0.124404418536	0.386711658150	4.617972213144	0.123254177852	
607500	-190.915094	1	0.121144256216	0.498848470949	4.561214965457	0.121098163251	
607600	-191.383559	1	0.122414901809	0.335037995369	4.581417770199	0.121642288551	
607700	-191.323663	1	0.121690931482	0.478832957700	4.578829753230	0.121060213353	
607800	-192.566621	1	0.121400501713	0.686421771935	4.632837225866	0.122533143961	
607900	-190.693940	1	0.122380988391	0.124490630909	4.551708528805	0.122026658565	
608000	-190.642888	1	0.123171613972	0.232071127365	4.549516867401	0.123094226625	
608100	-190.564560	1	0.125018540346	0.001367766550	4.546156258185	0.124751037624	
608200	-191.311514	1	0.128071652325	0.419048340527	4.578304993636	0.128741958233	
608300	-191.016889	1	0.132304179811	0.487703167673	4.565597313350	0.131979864263	
608400	-190.581797	1	0.132499575612	0.104879202816	4.546895585621	0.132311458930	
608500	-192.250824	1	0.128730722515	0.167906906485	4.619055536583	0.129965957820	
608600	-191.180941	1	0.130581258323	0.221814504272	4.572668797967	0.129871225186	
608700	-191.030510	1	0.130129110463	0.467114804821	4.566184061340	0.129753706769	
608800	-190.638535	1	0.131663751988	0.212652927535	4.549330027662	0.131536770865	
608900	-191.118714	1	0.129209125921	0.137449156989	4.569985226544	0.129919900302	
609000	-191.374005	1	0.129021173490	0.680425721462	4.581004851568	0.128585693939	
609100	-190.736867	1	0.130360131463	0.196208587314	4.553552229595	0.130703018484	
609200	-192.224263	1	0.130770790934	-0.001309931227	4.617898248443	0.132033408421	
609300	-191.299478	1	0.133259772354	-0.046883591374	4.577785172035	0.134132810497	
609400	-191.888866	1	0.133062199359	0.109171987477	4.603309734131	0.134170757110	
609500	-191.343709	1	0.132106670773	0.752970676018	4.579695723080	0.132342671688	
609600	-190.968595	1	0.132604316332	0.536187739925	4.563517692414	0.132534955913	
609700	-190.725909	1	0.133191668079	0.229638650058	4.553081532863	0.133479627195	
609800	-190.515797	1	0.135360804472	-0.011253857510	4.544065380077	0.135544116484	
609900	-192.959018	1	0.131668335876	0.135873890219	4.650019108276	0.133152567645	
610000	-190.619843	1	0.130803027261	0.194131488020	4.548527881095	0.130914851309	
610100	-190.575896	1	0.133058792236	0.128846951827	4.546642499887	0.132933543309	
610200	-190.577924	1	0.127022254204	0.149691226560	4.546729468610	0.126956016319	
610300	-191.401025	1	0.126483329034	0.622328153542	4.582172723280	0.127025602206	
610400	-191.575203	1	0.125824990401	-0.006088991563	4.589708299405	0.124825936050	
610500	-191.780375	1	0.120370761678	0.117895546492	4.598600657135	0.119310794453	
610600	-191.754263	1	0.112965227379	0.401760694116	4.597467993087	0.113900840148	
610700	-190.807231	1	0.115116222980	0.294473851419	4.556575929354	0.115442352557	
610800	-191.196085	1	0.113187619647	0.456016418967	4.573322151560	0.113742207554	
610900	-191.170852	1	0.115652079092	0.172804097184	4.572233595920	0.114924134705	
611000	-191.222001	1	0.116210592556	0.632166689788	4.574440394008	0.116557290622	
611100	-191.584875	1	0.117182402127	0.674170258831	4.590127108666	0.116553430858	
611200	-191.633565	1	0.116800498230	0.433559960076	4.592236018119	0.115945251908	
611300	-191.759741	1	0.119908391910	0.770773945536	4.597705578049	0.120552903625	
611400	-191.280894	1	0.117840688133	-0.024643438290	4.576982646878	0.116983424485	
611500	-191.355374	1	0.120708536634	-0.062079325795	4.580199731642	0.119804624215	
611600	-191.665628	1	0.117110262615	0.076307288822	4.593625306726	0.116089839685	
611700	-191.715663	1	0.118596644568	0.573179583182	4.595794117712	0.119401469445	
611800	-190.828832	1	0.120177220721	0.148657228914	4.557504592101	0.120660382479	
611900	-190.480038	1	0.123802922688	-0.041322714538	4.542532728730	0.123695120561	
612000	-191.082850	1	0.121258011832	0.389241486999	4.568439286699	0.121778652745	
612100	-192.136446	1	0.122148517664	0.621471992092	4.614074058199	0.121162321078	
612200	-191.046264	1	0.128117605262	0.343908584162	4.566862742877	0.127588791275	
612300	-191.008967	1	0.127445764309	0.557425464112	4.565256147112	0.127314167778	
612400	-192.519583	1	0.129739085056	0.642985714432	4.630781836087	0.128600703147	
612500	-190.637847	1	0.127732487877	0.199479634971	4.549300509868	0.127891167280	
612600	-192.459557	1	0.119752443499	0.404345987886	4.628160211598	0.120986339977	
612700	-191.493107	1	0.125053101999	0.626907868782	4.586154983506	0.125663753779	
612800	-190.878790	1	0.125558711505	0.211222086299	4.559653058340	0.125072670120	
612900	-190.467168	1	0.122346566094	-0.042713128141	4.541981214457	0.122362305409	
613000	-191.244926	1	0.121154074312	0.697656092119	4.575429842401	0.120930662127	
613100	-190.784039	1	0.122706815577	0.266941455527	4.555579095678	0.122379257602	
613200	-190.907252	1	0.120754607993	0.155746002977	4.560877525947	0.120206536768	
613300	-191.735537	1	0.124797770178	0.411744345513	4.596655873479	0.123877878016	
613400	-190.671943	1	0.123585342960	0.035853144085	4.550764082924	0.123977106123	
613500	-191.582531	1	0.120741958695	0.737431948544	4.590025606692	0.121291628273	
613600	-190.956426	1	0.120128581446	0.211210515860	4.562993851198	0.120682913293	
613700	-191.418655	1	0.120502880200	0.744494020466	4.582934907248	0.120878966026	
613800	-190.465904	1	0.118969800965	-0.046915632183	4.541927069622	0.118982502260	
613900	-191.359004	1	0.120960937028	0.800384601226	4.580356584614	0.120922967863	
614000	-191.316507	1	0.122962709775	0.770562617756	4.578520622707	0.123050599192	
614100	-190.579987	1	0.126409732729	0.131277414233	4.546817972221	0.126276223577	
614200	-192.177837	1	0.124123903123	-0.064973193920	4.615876136300	0.122868965363	
614300	-190.580810	1	0.122127789033	0.158824194741	4.546853274328	0.122094722112	
614400	-191.397472	1	0.122289008251	0.760809595209	4.582019129005	0.122600384164	
614500	-191.357691	1	0.125000801829	-0.044942556006	4.580299882315	0.124098708846	
614600	-190.887333	1	0.123237669175	0.450413250890	4.560020561473	0.123409998359	
614700	-191.154418	1	0.127126279033	0.475275757043	4.571524766956	0.127622135118	
614800	-190.836385	1	0.128436243995	0.400190452285	4.557829328750	0.128621187127	
614900	-190.736606	1	0.126776101853	0.118259709501	4.553541001728	0.127186296850	
615000	-191.372921	1	0.128444293942	0.551370722294	4.580957991005	0.127846581895	
615100	-190.887183	1	0.131627925345	0.399908215911	4.560014074487	0.131344634035	
615200	-191.521364	1	0.131841731296	0.006085959963	4.587377681047	0.130870109385	
615300	-190.879938	1	0.128534102634	0.129582591539	4.559702423268	0.129074534311	
